axis1,axis2,axis3,axis4,axis5
202.2848,292.5883,292.493,189.1528,197.944
202.3513,292.603,292.5096,185.2757,195.6078
202.3513,292.603,292.5096,185.2757,195.6078
202.3513,292.603,292.5096,185.2757,195.6078
202.3513,292.603,292.5096,185.2757,195.6078
202.5755,292.6973,292.5435,182.2343,193.3566
202.5755,292.6973,292.5435,182.2343,193.3566
202.5755,292.6973,292.5435,182.2343,193.3566
202.6688,292.7444,292.4954,179.774,191.7026
202.6688,292.7444,292.4954,179.774,191.7026
202.6688,292.7444,292.4954,179.774,191.7026
202.6688,292.7444,292.4954,179.774,191.7026
202.6026,292.7141,292.3607,177.6562,190.5167
202.6026,292.7141,292.3607,177.6562,190.5167
202.6026,292.7141,292.3607,177.6562,190.5167
202.6026,292.7141,292.3607,177.6562,190.5167
202.6026,292.7141,292.3607,177.6562,190.5167
202.4065,292.5886,292.16,175.8305,189.5623
202.4065,292.5886,292.16,175.8305,189.5623
202.4065,292.5886,292.16,175.8305,189.5623
202.4065,292.5886,292.16,175.8305,189.5623
202.1193,292.3575,291.9099,174.1843,188.9386
202.1193,292.3575,291.9099,174.1843,188.9386
202.1193,292.3575,291.9099,174.1843,188.9386
202.1193,292.3575,291.9099,174.1843,188.9386
202.1193,292.3575,291.9099,174.1843,188.9386
201.527,291.8342,291.5311,176.2753,189.7396
201.527,291.8342,291.5311,176.2753,189.7396
201.527,291.8342,291.5311,176.2753,189.7396
201.527,291.8342,291.5311,176.2753,189.7396
201.092,291.3608,291.1999,179.668,191.178
201.092,291.3608,291.1999,179.668,191.178
201.092,291.3608,291.1999,179.668,191.178
201.092,291.3608,291.1999,179.668,191.178
200.8224,291.0282,290.9855,183.9071,193.3107
200.8224,291.0282,290.9855,183.9071,193.3107
200.8224,291.0282,290.9855,183.9071,193.3107
200.8224,291.0282,290.9855,183.9071,193.3107
200.8224,291.0282,290.9855,183.9071,193.3107
200.6802,290.8474,290.8671,188.8134,196.3383
200.6802,290.8474,290.8671,188.8134,196.3383
200.6802,290.8474,290.8671,188.8134,196.3383
200.6802,290.8474,290.8671,188.8134,196.3383
200.6227,290.7904,290.8124,194.3623,200.2501
200.6227,290.7904,290.8124,194.3623,200.2501
200.6227,290.7904,290.8124,194.3623,200.2501
200.6227,290.7904,290.8124,194.3623,200.2501
200.6227,290.7904,290.8124,194.3623,200.2501
200.838,290.9093,290.9091,193.5371,203.0196
200.838,290.9093,290.9091,193.5371,203.0196
200.838,290.9093,290.9091,193.5371,203.0196
200.9706,290.9818,290.9779,191.6816,205.9825
200.9706,290.9818,290.9779,191.6816,205.9825
200.9706,290.9818,290.9779,191.6816,205.9825
200.9706,290.9818,290.9779,191.6816,205.9825
200.9649,290.9506,290.9264,188.8713,208.8802
200.9649,290.9506,290.9264,188.8713,208.8802
200.9649,290.9506,290.9264,188.8713,208.8802
200.8049,290.7905,290.7379,185.1764,211.635
200.8049,290.7905,290.7379,185.1764,211.635
200.8049,290.7905,290.7379,185.1764,211.635
200.8049,290.7905,290.7379,185.1764,211.635
200.5007,290.4969,290.4206,180.8619,214.3527
200.5007,290.4969,290.4206,180.8619,214.3527
200.5007,290.4969,290.4206,180.8619,214.3527
200.8096,290.3006,290.3773,181.073,216.5012
200.8096,290.3006,290.3773,181.073,216.5012
200.8096,290.3006,290.3773,181.073,216.5012
200.8096,290.3006,290.3773,181.073,216.5012
200.8804,290.0471,290.273,184.1357,217.676
200.8804,290.0471,290.273,184.1357,217.676
200.8804,290.0471,290.273,184.1357,217.676
200.8804,290.0471,290.273,184.1357,217.676
200.7831,289.8673,290.0829,188.3491,218.5933
200.7831,289.8673,290.0829,188.3491,218.5933
200.7831,289.8673,290.0829,188.3491,218.5933
200.7831,289.8673,290.0829,188.3491,218.5933
200.6348,289.811,289.9147,193.137,219.6488
200.6348,289.811,289.9147,193.137,219.6488
200.6348,289.811,289.9147,193.137,219.6488
200.6348,289.811,289.9147,193.137,219.6488
200.5087,289.8539,289.8366,198.1655,221.0525
200.5087,289.8539,289.8366,198.1655,221.0525
200.5087,289.8539,289.8366,198.1655,221.0525
200.5087,289.8539,289.8366,198.1655,221.0525
199.2904,289.4395,289.401,200.7924,222.7739
199.2904,289.4395,289.401,200.7924,222.7739
199.2904,289.4395,289.401,200.7924,222.7739
198.4982,289.0533,289.0969,203.7022,225.4764
198.4982,289.0533,289.0969,203.7022,225.4764
198.4982,289.0533,289.0969,203.7022,225.4764
198.4982,289.0533,289.0969,203.7022,225.4764
198.0831,288.7446,288.8559,207.1914,228.898
198.0831,288.7446,288.8559,207.1914,228.898
198.0831,288.7446,288.8559,207.1914,228.898
197.8575,288.4968,288.6157,211.2907,232.9202
197.8575,288.4968,288.6157,211.2907,232.9202
197.8575,288.4968,288.6157,211.2907,232.9202
197.8575,288.4968,288.6157,211.2907,232.9202
197.6805,288.2713,288.3596,215.9467,237.5724
197.6805,288.2713,288.3596,215.9467,237.5724
197.6805,288.2713,288.3596,215.9467,237.5724
197.6805,288.2713,288.3596,215.9467,237.5724
197.6805,288.2713,288.3596,215.9467,237.5724
197.7861,288.0937,288.1837,222.7593,243.397
197.7861,288.0937,288.1837,222.7593,243.397
197.7861,288.0937,288.1837,222.7593,243.397
197.7861,288.0937,288.1837,222.7593,243.397
197.5324,287.7498,287.8344,230.4057,249.9213
197.5324,287.7498,287.8344,230.4057,249.9213
197.5324,287.7498,287.8344,230.4057,249.9213
197.5324,287.7498,287.8344,230.4057,249.9213
197.5324,287.7498,287.8344,230.4057,249.9213
197.0703,287.2829,287.3757,238.3872,257.0162
197.0703,287.2829,287.3757,238.3872,257.0162
197.0703,287.2829,287.3757,238.3872,257.0162
197.0703,287.2829,287.3757,238.3872,257.0162
196.4968,286.7342,286.8607,246.4732,264.5142
196.4968,286.7342,286.8607,246.4732,264.5142
196.4968,286.7342,286.8607,246.4732,264.5142
196.4968,286.7342,286.8607,246.4732,264.5142
195.8675,286.1361,286.3232,254.5753,272.2095
195.8675,286.1361,286.3232,254.5753,272.2095
195.8675,286.1361,286.3232,254.5753,272.2095
195.8675,286.1361,286.3232,254.5753,272.2095
194.9492,285.4434,285.6908,262.341,279.8198
194.9492,285.4434,285.6908,262.341,279.8198
194.9492,285.4434,285.6908,262.341,279.8198
194.3063,284.8289,285.144,270.2631,286.9194
194.3063,284.8289,285.144,270.2631,286.9194
193.7637,284.2612,284.5643,278.3539,293.3915
193.7637,284.2612,284.5643,278.3539,293.3915
193.2344,283.7217,283.9577,286.6065,299.2303
193.2344,283.7217,283.9577,286.6065,299.2303
193.2344,283.7217,283.9577,286.6065,299.2303
192.6927,283.2041,283.3575,294.9325,304.3395
192.6927,283.2041,283.3575,294.9325,304.3395
192.6927,283.2041,283.3575,294.9325,304.3395
193.3433,283.3519,283.3969,294.0639,303.4569
193.3433,283.3519,283.3969,294.0639,303.4569
193.3433,283.3519,283.3969,294.0639,303.4569
193.9179,283.6514,283.5928,292.1726,302.0399
193.9179,283.6514,283.5928,292.1726,302.0399
194.398,284.0027,283.8641,289.1969,299.7799
194.398,284.0027,283.8641,289.1969,299.7799
194.8062,284.3619,284.1571,285.0473,296.5671
194.8062,284.3619,284.1571,285.0473,296.5671
195.1606,284.7078,284.4324,280.0369,292.5161
195.1606,284.7078,284.4324,280.0369,292.5161
194.3623,284.3982,284.2368,282.6234,294.655
194.3623,284.3982,284.2368,282.6234,294.655
193.6392,283.878,283.9503,285.7606,297.8498
193.6392,283.878,283.9503,285.7606,297.8498
193.6392,283.878,283.9503,285.7606,297.8498
192.9135,283.2269,283.4504,289.9163,302.1841
192.9135,283.2269,283.4504,289.9163,302.1841
192.9135,283.2269,283.4504,289.9163,302.1841
192.145,282.5146,282.7965,295.5014,307.8377
192.145,282.5146,282.7965,295.5014,307.8377
191.3535,281.7969,282.0813,302.3015,314.4107
191.3535,281.7969,282.0813,302.3015,314.4107
191.3535,281.7969,282.0813,302.3015,314.4107
191.3535,281.7969,282.0813,302.3015,314.4107
191.762,281.7707,281.9244,300.2851,314.0641
191.762,281.7707,281.9244,300.2851,314.0641
191.762,281.7707,281.9244,300.2851,314.0641
192.2068,282.018,282.0013,297.4264,312.1437
192.2068,282.018,282.0013,297.4264,312.1437
192.7041,282.4396,282.2952,293.3807,308.3031
192.7041,282.4396,282.2952,293.3807,308.3031
192.7041,282.4396,282.2952,293.3807,308.3031
193.2503,282.9553,282.7042,287.9267,302.5219
193.8177,283.5102,283.1325,281.3228,295.2456
193.8177,283.5102,283.1325,281.3228,295.2456
193.4827,283.5669,283.3743,276.1612,289.6613
193.4827,283.5669,283.3743,276.1612,289.6613
193.4827,283.5669,283.3743,276.1612,289.6613
193.1363,283.4078,283.5745,272.7331,286.2038
193.1363,283.4078,283.5745,272.7331,286.2038
192.7459,283.0849,283.5557,271.3632,285.075
192.2722,282.6358,283.3358,272.3056,286.3963
192.2722,282.6358,283.3358,272.3056,286.3963
191.7112,282.0862,282.9586,275.521,290.0786
192.0742,282.0672,282.6116,274.0546,288.3497
192.0742,282.0672,282.6116,274.0546,288.3497
192.4548,282.2759,282.3158,273.2681,286.7704
192.4548,282.2759,282.3158,273.2681,286.7704
192.4548,282.2759,282.3158,273.2681,286.7704
192.8817,282.6348,282.194,271.8791,284.383
192.8817,282.6348,282.194,271.8791,284.383
193.3666,283.0829,282.1793,269.2754,280.8307
193.3666,283.0829,282.1793,269.2754,280.8307
193.8778,283.571,282.2311,265.522,276.3842
193.8778,283.571,282.2311,265.522,276.3842
193.8778,283.571,282.2311,265.522,276.3842
194.1658,283.925,282.0955,269.3849,279.1043
194.1658,283.925,282.0955,269.3849,279.1043
194.1658,283.925,282.0955,269.3849,279.1043
194.48,284.1672,281.847,272.1545,281.2099
194.48,284.1672,281.847,272.1545,281.2099
194.48,284.1672,281.847,272.1545,281.2099
194.6759,284.2783,281.606,274.6886,283.6335
194.6759,284.2783,281.606,274.6886,283.6335
194.6759,284.2783,281.606,274.6886,283.6335
194.6943,284.2558,281.5031,277.4101,286.9072
194.6943,284.2558,281.5031,277.4101,286.9072
194.6943,284.2558,281.5031,277.4101,286.9072
194.6943,284.2558,281.5031,277.4101,286.9072
194.5666,284.1259,281.5579,280.3433,291.1787
194.5666,284.1259,281.5579,280.3433,291.1787
194.5666,284.1259,281.5579,280.3433,291.1787
194.448,284.0082,281.969,275.65,287.4431
194.448,284.0082,281.969,275.65,287.4431
194.282,283.9583,282.5977,272.0019,284.2791
194.282,283.9583,282.5977,272.0019,284.2791
194.282,283.9583,282.5977,272.0019,284.2791
194.2401,284.0399,283.2687,268.6667,280.8652
194.2401,284.0399,283.2687,268.6667,280.8652
194.2401,284.0399,283.2687,268.6667,280.8652
194.4374,284.3037,283.8654,265.2772,276.816
194.4374,284.3037,283.8654,265.2772,276.816
194.4374,284.3037,283.8654,265.2772,276.816
194.8853,284.7584,284.3792,261.7759,272.2053
194.8853,284.7584,284.3792,261.7759,272.2053
195.3019,285.1667,284.6067,264.621,276.1469
195.3019,285.1667,284.6067,264.621,276.1469
195.3019,285.1667,284.6067,264.621,276.1469
195.6043,285.4617,284.6763,267.4927,280.2839
195.6043,285.4617,284.6763,267.4927,280.2839
195.7953,285.6491,284.7442,270.6776,284.8837
195.7953,285.6491,284.7442,270.6776,284.8837
195.8858,285.7542,284.846,274.4479,290.1019
195.8858,285.7542,284.846,274.4479,290.1019
195.8858,285.7542,284.846,274.4479,290.1019
195.9103,285.8099,284.9898,278.717,295.6151
195.9103,285.8099,284.9898,278.717,295.6151
195.9103,285.8099,284.9898,278.717,295.6151
195.3882,285.4984,285.3441,283.59,302.1179
195.3882,285.4984,285.3441,283.59,302.1179
194.9167,285.083,285.6961,288.8159,309.2982
194.9167,285.083,285.6961,288.8159,309.2982
194.9167,285.083,285.6961,288.8159,309.2982
194.9167,285.083,285.6961,288.8159,309.2982
194.4334,284.6197,285.8933,294.6566,317.3596
194.4334,284.6197,285.8933,294.6566,317.3596
194.4334,284.6197,285.8933,294.6566,317.3596
193.9463,284.1571,285.9944,301.0969,326.229
193.9463,284.1571,285.9944,301.0969,326.229
193.9463,284.1571,285.9944,301.0969,326.229
193.9463,284.1571,285.9944,301.0969,326.229
193.5004,283.7395,286.0361,307.9106,335.6399
193.5004,283.7395,286.0361,307.9106,335.6399
193.5004,283.7395,286.0361,307.9106,335.6399
193.2129,283.4286,285.9281,315.4158,345.5232
193.2129,283.4286,285.9281,315.4158,345.5232
193.2129,283.4286,285.9281,315.4158,345.5232
193.0746,283.2651,285.7937,322.409,354.365
193.0746,283.2651,285.7937,322.409,354.365
193.0746,283.2651,285.7937,322.409,354.365
193.0746,283.2651,285.7937,322.409,354.365
193.0501,283.243,285.6482,329.0323,2.453851
193.0501,283.243,285.6482,329.0323,2.453851
193.0501,283.243,285.6482,329.0323,2.453851
193.1178,283.3314,285.4962,335.3602,9.905511
193.1178,283.3314,285.4962,335.3602,9.905511
193.1178,283.3314,285.4962,335.3602,9.905511
193.1178,283.3314,285.4962,335.3602,9.905511
193.2491,283.4585,285.2778,341.4307,15.83401
193.2491,283.4585,285.2778,341.4307,15.83401
193.2491,283.4585,285.2778,341.4307,15.83401
194.0777,284.1201,285.2532,340.8226,16.1734
194.0777,284.1201,285.2532,340.8226,16.1734
194.0777,284.1201,285.2532,340.8226,16.1734
195.0706,284.9781,285.2399,339.7772,15.13724
195.0706,284.9781,285.2399,339.7772,15.13724
195.0706,284.9781,285.2399,339.7772,15.13724
195.0706,284.9781,285.2399,339.7772,15.13724
196.0767,285.8589,285.389,337.3359,12.8242
196.0767,285.8589,285.389,337.3359,12.8242
196.0767,285.8589,285.389,337.3359,12.8242
196.9511,286.6454,285.7333,333.602,9.852123
196.9511,286.6454,285.7333,333.602,9.852123
196.9511,286.6454,285.7333,333.602,9.852123
196.9511,286.6454,285.7333,333.602,9.852123
197.6205,287.2794,286.2371,328.6147,6.575954
197.7719,287.5146,286.6429,321.8885,2.592572
197.7719,287.5146,286.6429,321.8885,2.592572
197.7719,287.5146,286.6429,321.8885,2.592572
197.7719,287.5146,286.6429,321.8885,2.592572
197.7719,287.5146,286.6429,321.8885,2.592572
197.5688,287.4655,286.9925,315.9958,358.5516
197.5688,287.4655,286.9925,315.9958,358.5516
197.5688,287.4655,286.9925,315.9958,358.5516
197.5688,287.4655,286.9925,315.9958,358.5516
197.2052,287.2938,287.2262,311.0401,354.521
197.2052,287.2938,287.2262,311.0401,354.521
197.2052,287.2938,287.2262,311.0401,354.521
197.2052,287.2938,287.2262,311.0401,354.521
197.2052,287.2938,287.2262,311.0401,354.521
196.881,287.1375,287.3267,307.0818,350.41
196.881,287.1375,287.3267,307.0818,350.41
196.881,287.1375,287.3267,307.0818,350.41
196.881,287.1375,287.3267,307.0818,350.41
196.7293,287.0838,287.349,304.0141,346.3219
196.7293,287.0838,287.349,304.0141,346.3219
196.7293,287.0838,287.349,304.0141,346.3219
196.7293,287.0838,287.349,304.0141,346.3219
197.3407,287.4777,287.6042,300.4879,340.5541
197.3407,287.4777,287.6042,300.4879,340.5541
197.3407,287.4777,287.6042,300.4879,340.5541
197.3407,287.4777,287.6042,300.4879,340.5541
198.1142,288.0416,288.0043,296.5279,333.6711
198.1142,288.0416,288.0043,296.5279,333.6711
198.8882,288.6462,288.488,291.8545,325.6044
198.8882,288.6462,288.488,291.8545,325.6044
198.8882,288.6462,288.488,291.8545,325.6044
199.5699,289.2195,288.9787,286.4812,316.4399
199.5699,289.2195,288.9787,286.4812,316.4399
200.1396,289.7423,289.4423,280.6508,306.516
200.1396,289.7423,289.4423,280.6508,306.516
200.1396,289.7423,289.4423,280.6508,306.516
200.1532,290.0087,289.7531,275.4925,297.8013
200.1532,290.0087,289.7531,275.4925,297.8013
200.2689,290.2299,290.0846,270.4928,289.4457
200.2689,290.2299,290.0846,270.4928,289.4457
200.2689,290.2299,290.0846,270.4928,289.4457
200.4157,290.4188,290.3413,265.793,281.4432
200.4157,290.4188,290.3413,265.793,281.4432
200.5575,290.589,290.5458,261.4603,273.8622
200.5575,290.589,290.5458,261.4603,273.8622
200.6873,290.7476,290.7258,257.4371,266.8119
200.6873,290.7476,290.7258,257.4371,266.8119
200.6873,290.7476,290.7258,257.4371,266.8119
201.3223,290.9647,290.8903,258.5127,268.5501
201.3223,290.9647,290.8903,258.5127,268.5501
201.3223,290.9647,290.8903,258.5127,268.5501
201.3223,290.9647,290.8903,258.5127,268.5501
201.6751,291.0319,290.9503,259.6579,270.6411
201.6751,291.0319,290.9503,259.6579,270.6411
201.6751,291.0319,290.9503,259.6579,270.6411
201.8153,291.0232,290.983,261.162,273.5375
201.8153,291.0232,290.983,261.162,273.5375
201.8394,291.0016,291.007,263.303,277.6682
201.8394,291.0016,291.007,263.303,277.6682
201.8394,291.0016,291.007,263.303,277.6682
201.8373,291.0094,291.0481,266.0054,282.905
200.7386,290.6011,290.6352,269.556,290.0322
200.7386,290.6011,290.6352,269.556,290.0322
199.7483,290.1795,290.1422,274.3218,299.7271
199.7483,290.1795,290.1422,274.3218,299.7271
199.1019,289.83,289.7326,280.0624,311.1781
198.7808,289.5588,289.4465,286.3263,322.7649
198.9563,289.3762,289.3214,294.8169,337.2117
199.2398,289.495,289.4771,295.1566,338.535
199.2398,289.495,289.4771,295.1566,338.535
199.4371,289.6336,289.6396,294.1018,337.7483
199.4371,289.6336,289.6396,294.1018,337.7483
199.5448,289.7488,289.7882,291.7414,334.6228
199.5448,289.7488,289.7882,291.7414,334.6228
199.5448,289.7488,289.7882,291.7414,334.6228
199.581,289.8167,289.9078,288.4006,328.9506
199.581,289.8167,289.9078,288.4006,328.9506
199.581,289.8167,289.9078,288.4006,328.9506
199.2028,289.7429,289.9281,285.2383,322.4424
198.966,289.6339,289.9536,282.0811,315.7761
198.966,289.6339,289.9536,282.0811,315.7761
198.8023,289.4758,289.8874,278.8997,308.9395
198.6456,289.2747,289.7271,275.7804,302.2238
198.6456,289.2747,289.7271,275.7804,302.2238
198.454,289.0377,289.5052,272.7577,295.74
198.454,289.0377,289.5052,272.7577,295.74
198.454,289.0377,289.5052,272.7577,295.74
199.1974,289.2391,289.4493,269.3156,288.347
199.1974,289.2391,289.4493,269.3156,288.347
199.1974,289.2391,289.4493,269.3156,288.347
199.7293,289.4803,289.3121,265.5603,280.8181
199.7293,289.4803,289.3121,265.5603,280.8181
199.7293,289.4803,289.3121,265.5603,280.8181
199.7293,289.4803,289.3121,265.5603,280.8181
200.0708,289.7088,289.2402,261.2639,273.2778
200.2944,289.9113,289.2327,256.3589,266.0988
200.2944,289.9113,289.2327,256.3589,266.0988
200.4594,290.091,289.2479,251.0233,259.7494
200.4594,290.091,289.2479,251.0233,259.7494
199.9095,289.8485,289.3208,244.9954,254.0464
199.9095,289.8485,289.3208,244.9954,254.0464
199.3169,289.4482,289.4934,238.524,249.2387
199.3169,289.4482,289.4934,238.524,249.2387
199.3169,289.4482,289.4934,238.524,249.2387
199.3169,289.4482,289.4934,238.524,249.2387
198.7228,288.9628,289.5717,232.2097,245.6126
198.7228,288.9628,289.5717,232.2097,245.6126
198.7228,288.9628,289.5717,232.2097,245.6126
198.7228,288.9628,289.5717,232.2097,245.6126
198.134,288.4315,289.5209,226.3883,243.1014
197.0181,287.3053,289.0164,215.9009,240.2491
196.401,286.6859,288.5771,210.5558,239.0043
196.401,286.6859,288.5771,210.5558,239.0043
196.401,286.6859,288.5771,210.5558,239.0043
195.7225,286.0008,287.99,205.1284,237.9063
195.7225,286.0008,287.99,205.1284,237.9063
195.7225,286.0008,287.99,205.1284,237.9063
195.7225,286.0008,287.99,205.1284,237.9063
195.7225,286.0008,287.99,205.1284,237.9063
194.9781,285.2354,287.1842,199.6532,237.1345
194.9781,285.2354,287.1842,199.6532,237.1345
194.1302,284.3624,286.14,194.1352,236.8683
194.1302,284.3624,286.14,194.1352,236.8683
194.1302,284.3624,286.14,194.1352,236.8683
193.2131,283.3972,284.5909,200.0208,243.252
193.2131,283.3972,284.5909,200.0208,243.252
193.2131,283.3972,284.5909,200.0208,243.252
192.1096,282.2386,282.8145,207.5325,250.6488
192.1096,282.2386,282.8145,207.5325,250.6488
192.1096,282.2386,282.8145,207.5325,250.6488
192.1096,282.2386,282.8145,207.5325,250.6488
190.7992,280.8818,281.0939,215.881,257.9416
190.7992,280.8818,281.0939,215.881,257.9416
190.7992,280.8818,281.0939,215.881,257.9416
189.2751,279.3347,279.6357,224.1047,264.5795
189.2751,279.3347,279.6357,224.1047,264.5795
189.2751,279.3347,279.6357,224.1047,264.5795
189.2751,279.3347,279.6357,224.1047,264.5795
187.5754,277.6317,278.5644,231.7028,270.6672
187.5754,277.6317,278.5644,231.7028,270.6672
187.5754,277.6317,278.5644,231.7028,270.6672
185.9457,275.9562,277.9282,239.0678,274.9436
185.9457,275.9562,277.9282,239.0678,274.9436
185.9457,275.9562,277.9282,239.0678,274.9436
184.4305,274.3842,277.3121,246.1674,277.2104
184.4305,274.3842,277.3121,246.1674,277.2104
184.4305,274.3842,277.3121,246.1674,277.2104
183.0071,272.9365,276.5785,253.2568,277.8638
183.0071,272.9365,276.5785,253.2568,277.8638
183.0071,272.9365,276.5785,253.2568,277.8638
183.0071,272.9365,276.5785,253.2568,277.8638
181.6864,271.6191,275.6871,260.6349,277.4455
181.6864,271.6191,275.6871,260.6349,277.4455
181.6864,271.6191,275.6871,260.6349,277.4455
180.4831,270.4343,274.5235,268.6097,276.842
180.4831,270.4343,274.5235,268.6097,276.842
180.4831,270.4343,274.5235,268.6097,276.842
180.4831,270.4343,274.5235,268.6097,276.842
179.8216,269.649,273.2392,263.8084,274.5596
179.8216,269.649,273.2392,263.8084,274.5596
179.8216,269.649,273.2392,263.8084,274.5596
179.8216,269.649,273.2392,263.8084,274.5596
179.371,269.1635,271.2174,260.2177,271.1276
179.371,269.1635,271.2174,260.2177,271.1276
179.371,269.1635,271.2174,260.2177,271.1276
179.371,269.1635,271.2174,260.2177,271.1276
179.371,269.1635,271.2174,260.2177,271.1276
179.1094,268.9268,268.5487,257.5069,267.4658
179.1094,268.9268,268.5487,257.5069,267.4658
179.1094,268.9268,268.5487,257.5069,267.4658
178.9962,268.8487,265.4687,255.4133,263.9821
178.9962,268.8487,265.4687,255.4133,263.9821
178.9962,268.8487,265.4687,255.4133,263.9821
178.9631,268.8353,262.2499,253.5414,260.9402
178.9631,268.8353,262.2499,253.5414,260.9402
178.9631,268.8353,262.2499,253.5414,260.9402
178.9631,268.8353,262.2499,253.5414,260.9402
178.6529,268.5372,260.3514,263.5172,255.5424
178.6529,268.5372,260.3514,263.5172,255.5424
178.6529,268.5372,260.3514,263.5172,255.5424
178.0832,267.9762,259.085,272.0895,252.4616
178.0832,267.9762,259.085,272.0895,252.4616
178.0832,267.9762,259.085,272.0895,252.4616
178.0832,267.9762,259.085,272.0895,252.4616
177.359,267.2483,258.4086,279.5182,250.984
177.359,267.2483,258.4086,279.5182,250.984
177.359,267.2483,258.4086,279.5182,250.984
177.359,267.2483,258.4086,279.5182,250.984
176.5423,266.4243,258.2244,286.0237,250.0029
176.5423,266.4243,258.2244,286.0237,250.0029
176.5423,266.4243,258.2244,286.0237,250.0029
176.5423,266.4243,258.2244,286.0237,250.0029
176.5423,266.4243,258.2244,286.0237,250.0029
175.6806,265.56,258.506,291.7312,248.1982
175.6806,265.56,258.506,291.7312,248.1982
175.6806,265.56,258.506,291.7312,248.1982
175.6806,265.56,258.506,291.7312,248.1982
175.6806,265.56,258.506,291.7312,248.1982
174.7618,264.8088,257.1148,285.23,251.2091
174.7618,264.8088,257.1148,285.23,251.2091
174.7618,264.8088,257.1148,285.23,251.2091
174.7618,264.8088,257.1148,285.23,251.2091
174.0386,264.1411,256.058,278.9925,253.0863
174.0386,264.1411,256.058,278.9925,253.0863
174.0386,264.1411,256.058,278.9925,253.0863
174.0386,264.1411,256.058,278.9925,253.0863
174.0386,264.1411,256.058,278.9925,253.0863
173.4034,263.5021,255.3595,272.69,253.0891
173.4034,263.5021,255.3595,272.69,253.0891
173.4034,263.5021,255.3595,272.69,253.0891
173.4034,263.5021,255.3595,272.69,253.0891
172.8025,262.8813,254.9016,266.1784,251.1551
172.8025,262.8813,254.9016,266.1784,251.1551
172.8025,262.8813,254.9016,266.1784,251.1551
172.2259,262.2852,254.7019,259.3875,247.554
172.2259,262.2852,254.7019,259.3875,247.554
172.2259,262.2852,254.7019,259.3875,247.554
172.2259,262.2852,254.7019,259.3875,247.554
172.2259,262.2852,254.7019,259.3875,247.554
171.7731,261.6724,256.1639,265.8364,249.3459
171.7731,261.6724,256.1639,265.8364,249.3459
171.7731,261.6724,256.1639,265.8364,249.3459
171.7731,261.6724,256.1639,265.8364,249.3459
171.2601,261.1058,256.392,271.7375,252.2843
171.2601,261.1058,256.392,271.7375,252.2843
171.2601,261.1058,256.392,271.7375,252.2843
171.2601,261.1058,256.392,271.7375,252.2843
171.2601,261.1058,256.392,271.7375,252.2843
170.7403,260.5934,256.1173,277.3873,254.6915
170.7403,260.5934,256.1173,277.3873,254.6915
170.7403,260.5934,256.1173,277.3873,254.6915
170.7403,260.5934,256.1173,277.3873,254.6915
170.7403,260.5934,256.1173,277.3873,254.6915
170.2492,260.118,256.1146,282.7685,255.7828
170.2492,260.118,256.1146,282.7685,255.7828
170.2492,260.118,256.1146,282.7685,255.7828
169.7965,259.6717,256.7114,287.698,253.1702
169.7965,259.6717,256.7114,287.698,253.1702
169.7965,259.6717,256.7114,287.698,253.1702
169.5431,259.4423,256.4256,292.8944,242.1077
169.5431,259.4423,256.4256,292.8944,242.1077
169.5431,259.4423,256.4256,292.8944,242.1077
169.5431,259.4423,256.4256,292.8944,242.1077
169.5159,259.4219,256.6556,298.2757,218.826
169.5159,259.4219,256.6556,298.2757,218.826
169.5159,259.4219,256.6556,298.2757,218.826
169.5159,259.4219,256.6556,298.2757,218.826
169.5159,259.4219,256.6556,298.2757,218.826
169.6993,259.6011,257.1605,303.6624,192.1701
169.6993,259.6011,257.1605,303.6624,192.1701
169.6993,259.6011,257.1605,303.6624,192.1701
169.6993,259.6011,257.1605,303.6624,192.1701
170.0726,259.9705,257.6861,309.0444,175.2906
170.0726,259.9705,257.6861,309.0444,175.2906
170.0726,259.9705,257.6861,309.0444,175.2906
170.0726,259.9705,257.6861,309.0444,175.2906
170.0726,259.9705,257.6861,309.0444,175.2906
170.62,260.5168,258.1499,314.4193,167.0412
170.62,260.5168,258.1499,314.4193,167.0412
170.62,260.5168,258.1499,314.4193,167.0412
170.62,260.5168,258.1499,314.4193,167.0412
170.62,260.5168,258.1499,314.4193,167.0412
171.2829,261.1792,258.8137,319.7231,163.5716
171.2829,261.1792,258.8137,319.7231,163.5716
171.2829,261.1792,258.8137,319.7231,163.5716
171.2829,261.1792,258.8137,319.7231,163.5716
172.0444,261.9418,259.3926,324.8988,162.4031
172.0444,261.9418,259.3926,324.8988,162.4031
172.0444,261.9418,259.3926,324.8988,162.4031
172.0444,261.9418,259.3926,324.8988,162.4031
172.8942,262.7906,259.9099,329.9349,162.455
172.8942,262.7906,259.9099,329.9349,162.455
172.8942,262.7906,259.9099,329.9349,162.455
172.8942,262.7906,259.9099,329.9349,162.455
173.816,263.7071,260.3868,334.8212,163.1228
173.816,263.7071,260.3868,334.8212,163.1228
174.7882,264.6683,260.8269,339.5592,164.0683
174.7882,264.6683,260.8269,339.5592,164.0683
174.7882,264.6683,260.8269,339.5592,164.0683
174.7882,264.6683,260.8269,339.5592,164.0683
175.6679,265.5382,261.1485,337.0768,159.729
175.6679,265.5382,261.1485,337.0768,159.729
176.3865,266.2477,261.1599,334.7868,157.0211
176.914,266.7726,261.3904,331.9581,155.3533
177.2595,267.1283,261.8976,328.2119,154.2127
177.2595,267.1283,261.8976,328.2119,154.2127
177.2595,267.1283,261.8976,328.2119,154.2127
